page,name,brand,link,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
thegioididong,Laptop Apple MacBook Pro 14 inch Nano M4 Max 36GB/1TB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-max-36-1t,83790000.0,0,1,Apple M4 Max - Hãng không công bố,Apple,36,,SSD,1 TB,Card tích hợp- 32 nhân GPU,Apple,14.2,Retina
thegioididong,Laptop Apple MacBook Pro 16 inch Nano M4 Max 36GB/1TB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-pro-16-nano-m4-max-36-1t,93790000.0,0,1,Apple M4 Max - Hãng không công bố,Apple,36,,SSD,1 TB,Card tích hợp- 32 nhân GPU,Apple,16.2,Retina
thegioididong,Laptop HP Gaming VICTUS 16 r0128TX i5 13450HX/16GB/512GB/144Hz/6GB RTX4050/Win11 (8C5N3PA),Laptop HP,http://www.thegioididong.com/laptop/hp-gaming-victus-16-r0128tx-i5-8c5n3pa,28290000.0,0,1,Intel Core i5 Raptor Lake - 13450HX,Intel,16,DDR5,SSD,512 GB,"Card rời- NVIDIA GeForce RTX 4050, 6 GB",Nvidia,16.1,Độ phân giải:Full HD
thegioididong,Laptop Dell Precision 15 3581 i7 13800H/32GB/1TB/4GB RTXA500/Win11 Pro (71024677),Laptop Dell,http://www.thegioididong.com/laptop/dell-precision-15-3581-i7-71024677,57290000.0,0,1,Intel Core i7 Raptor Lake - 13800H,Intel,32,DDR5,SSD,1 TB,"Card rời- NVIDIA GeForce RTX A500, 4 GB",Apple,15.6,Độ phân giải:Full HD
thegioididong,Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Touch/Win11 (9J0B5PT),Laptop HP,http://www.thegioididong.com/laptop/hp-elitebook-630-g10-i5-9j0b5pt,23290000.0,0,1,Intel Core i5 Raptor Lake - 1335U,Intel,16,DDR4,SSD,512 GB,Card tích hợp- Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),Intel,13.3,Độ phân giải:Full HD
thegioididong,Laptop HP Gaming VICTUS 16 r0228TX i5 13500H/32GB/512GB/6GB RTX4050/144Hz/Win11 (9Q979PA),Laptop HP,http://www.thegioididong.com/laptop/hp-victus-16-r0228tx-i5-9q979pa,30990000.0,0,1,Intel Core i5 Raptor Lake - 13500H,Intel,32,DDR5,SSD,512 GB,"Card rời- NVIDIA GeForce RTX 4050, 6 GB",Nvidia,16.1,Độ phân giải:Full HD
thegioididong,Laptop HP Gaming VICTUS 16 r0227TX i5 13500H/32GB/512GB/8GB RTX4060/144Hz/Win11 (9Q978PA),Laptop HP,http://www.thegioididong.com/laptop/hp-victus-16-r0227tx-i5-9q978pa,32490000.0,0,1,Intel Core i5 Raptor Lake - 13500H,Intel,32,DDR5,SSD,512 GB,"Card rời- NVIDIA GeForce RTX 4060, 8 GB",Nvidia,16.1,Độ phân giải:Full HD
thegioididong,Laptop HP OMEN 16 xf0071AX R7 7840HS/32GB/1TB/8GB RTX4060/240Hz/Win11 (8W946PA),Laptop HP,http://www.thegioididong.com/laptop/hp-omen-16-xf0071ax-r7-8w946pa,51990000.0,0,1,AMD Ryzen 7- 7840HS,AMD,32,DDR5,SSD,1 TB,"Card rời- NVIDIA GeForce RTX 4060, 8 GB",Nvidia,16.1,Độ phân giải:QHD
thegioididong,Laptop MSI Creator Z17 HX Studio A14VGT i7 14700HX/32GB/2TB/8GB RTX4070/165Hz/Touch/Pen/Balo/Win11 (272VN),Laptop MSI,http://www.thegioididong.com/laptop/msi-creator-z17-hx-studio-a14vgt-i7-272vn,65990000.0,0,1,Intel Core i7 Raptor Lake - 14700HX,Intel,32,DDR5,SSD,2 TB,"Card rời- NVIDIA GeForce RTX 4070, 8 GB",Nvidia,17,Độ phân giải:QHD
thegioididong,Laptop HP Probook 460 G11 Ultra 7 155U/16GB/512GB/Win11 (A74C0PT),Laptop HP,http://www.thegioididong.com/laptop/hp-probook-460-g11-ultra-7-a74c0pt,26990000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155U,Intel,16,DDR5,SSD,512 GB,Card tích hợp- Intel Graphics,Intel,16,WUXGA
thegioididong,Laptop Lenovo Gaming Legion Pro 7 16IRX9H i9 14900HX/32GB/1TB/16GB RTX4090/240Hz/Win11 (83DE001MVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-legion-pro-7-16irx9h-i9-83de001mvn,106990000.0,0,1,Intel Core i9 Raptor Lake - 14900HX,Intel,32,DDR5,SSD,1 TB,"Card rời- NVIDIA GeForce RTX 4090, 16 GB",Nvidia,16,
thegioididong,Laptop MSI Modern 15 B12MO i5 1235U/16GB/512GB/Win11 (628VN),Laptop MSI,http://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-628vn,12290000.0,0,1,Intel Core i5 Alder Lake- 1235U,Intel,16,DDR4,SSD,512 GB,Card tích hợp-Intel Iris Xe Graphics,Intel,15.6,Độ phân giải:Full HD
thegioididong,Laptop MSI Gaming Katana A15 AI B8VG R9 8945HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Lót chuột/Chuột/Win11 (466VN),Laptop MSI,http://www.thegioididong.com/laptop/msi-katana-a15-ai-b8vg-r9-466vn,38990000.0,0,1,AMD Ryzen 9 - 8945HS,AMD,16,DDR5,SSD,1 TB,"Card rời- NVIDIA GeForce RTX 4070, 8 GB",Nvidia,15.6,Độ phân giải:Full HD
thegioididong,Laptop Lenovo Thinkpad X13 Ultra 7 155H/32GB/1TB/Touch/Win11 Pro (21LU004LVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkpad-x13-ultra-7-21lu004lvn,44990000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155H,Intel,32,,SSD,1 TB,Card tích hợp- Intel Arc Graphics,Intel,13.3,WUXGA
thegioididong,Laptop Lenovo Gaming LOQ 15ARP9 R7 7435HS/24GB/512GB/8GB RTX4060/144Hz/Win11 (83JC003YVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-loq-15iax9-i5-83jc003yvn,26990000.0,0,1,AMD Ryzen 7- 7435HS,AMD,24,,SSD,512 GB,"Card rời- NVIDIA GeForce RTX 4060, 8 GB",Nvidia,15.6,Độ phân giải:Full HD
thegioididong,Laptop Asus TUF Gaming A14 FA401WV R9 AI HX 370/32GB/1TB/8GB RTX4060/165Hz/OfficeHS/Balo/Win11 (RG061WS),Laptop Asus,http://www.thegioididong.com/laptop/asus-fa401wv-r9-ai-hx-370-rg061ws,45990000.0,0,1,AMD Ryzen AI 9 - HX 370,AMD,32,,SSD,1 TB,"Card rời- NVIDIA GeForce RTX 4060, 8 GB",Nvidia,14,
thegioididong,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I7240W1),Laptop Dell,http://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n5i7240w1,21490000.0,0,1,Intel Core i7 Raptor Lake - 1355U,Intel,16,DDR4,SSD,512 GB,Card tích hợp-Intel Iris Xe Graphics,Intel,15.6,Độ phân giải:Full HD
thegioididong,Laptop HP Elitebook X360 830 G11 Ultra 5 135U/16GB/512GB/Touch/Pen/Win11 Pro (A7RB9PT),Laptop HP,http://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt,43790000.0,0,1,Intel Core Ultra 5 Meteor Lake - 135U,Intel,16,LPDDR5,SSD,512 GB,Card tích hợp- Intel Graphics,Intel,13.3,WUXGA
thegioididong,Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Touch/Pen/Win11 Pro (A7RC0PT),Laptop HP,http://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt,48790000.0,0,1,Intel Core Ultra 7 Meteor Lake - 165U,Intel,16,LPDDR5,SSD,512 GB,Card tích hợp- Intel Graphics,Intel,13.3,WUXGA
thegioididong,Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/Touch/Pen/Office365/Win11 (AY8U7PA),Laptop HP,http://www.thegioididong.com/laptop/hp-envy-x360-14-fa0097au-r5-ay8u7pa,27390000.0,0,1,AMD Ryzen 5- 8640HS,AMD,16,LPDDR5,SSD,512 GB,Card tích hợp- AMD Radeon Graphics,AMD,14,2.8K
thegioididong,Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/Touch/Pen/Office365/Win11 (AY8V4PA),Laptop HP,http://www.thegioididong.com/laptop/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa,33290000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155U,Intel,32,,SSD,512 GB,Card tích hợp- Intel Graphics,Intel,14,2.8K
thegioididong,Laptop MacBook Pro 14 inch M4 Pro 48GB/1TB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-48gb-1tb,64990000.0,0,1,Apple M4 Pro - Hãng không công bố,Apple,48,,SSD,1 TB,Card tích hợp- 16 nhân GPU,Apple,14.2,Retina
thegioididong,Laptop Apple MacBook Pro 16 inch M4 Pro 24GB/512GB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-512gb,64990000.0,0,1,Apple M4 Pro - Hãng không công bố,Apple,24,,SSD,512 GB,Card tích hợp- 20 nhân GPU,Apple,16.2,Retina
thegioididong,Laptop Apple MacBook Pro 16 inch M4 Pro 24GB/1TB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-1tb,69990000.0,0,1,Apple M4 Pro - Hãng không công bố,Apple,24,,SSD,1 TB,Card tích hợp- 20 nhân GPU,Apple,16.2,Retina
thegioididong,Laptop MacBook Air 15 inch M3 24GB/512GB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-air-15-inch-m3-24gb-512gb?utm_flashsale=1,42990000.0,0,1,Apple M3 - Hãng không công bố,Apple,24,,SSD,512 GB,Card tích hợp- 10 nhân GPU,Apple,15.3,Retina
thegioididong,Laptop MacBook Air 13 inch M2 24GB/512GB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-air-13-m2-24gb-512gb,34990000.0,0,1,Apple M2- Hãng không công bố,Apple,24,,SSD,512 GB,Card tích hợp- 8 nhân GPU,Apple,13.6,Retina
thegioididong,Laptop HP OMEN Transcend 14 fb0135TX Ultra 7 155H/16GB/1TB/8GB RTX4060/120Hz/Win11 (AY8V1PA),Laptop HP,http://www.thegioididong.com/laptop/hp-omen-14-fb0135tx-ultra-7-ay8v1pa,65790000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155H,Intel,16,LPDDR5,SSD,1 TB,"Card rời- NVIDIA GeForce RTX 4060, 8 GB",Nvidia,14,2.8K
thegioididong,Laptop Lenovo IdeaPad 5 2in1 14Q8X9 X1P 42 100/16GB/512GB/Touch/Win11 (83GH001FVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-ideapad-5-2in1-14q8x9-x1p-42-100-83gh001fvn,25990000.0,0,1,Snapdragon X Plus - X1P 42 100,Qualcomm,16,LPDDR5,SSD,512 GB,Card tích hợp- Qualcomm Adreno GPU,Apple,14,WUXGA
thegioididong,Laptop Lenovo IdeaPad Flex 5 14ABR8 R7 7730U/16GB/512GB/Touch/Win11 (82XX00DLVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-ideapad-flex-5-14abr8-r7-7730u-82xx00dlvn,18990000.0,0,1,AMD Ryzen 7- 7730U,AMD,16,LPDDR4,SSD,512 GB,Card tích hợp- AMD Radeon Graphics,AMD,14,WUXGA
thegioididong,Laptop Lenovo Gaming LOQ 15IRX9 i7 13650HX/24GB/512GB/6GB RTX4050/144Hz/Win11 (83DV00UGVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-loq-15irx9-i7-83dv00ugvn,32990000.0,0,1,Intel Core i7 Raptor Lake - 13650HX,Intel,24,,SSD,512 GB,"Card rời- NVIDIA GeForce RTX 4050, 6 GB",Nvidia,15.6,Độ phân giải:Full HD
thegioididong,Laptop Lenovo ThinkBook 14 G7 Ultra 7 155U/32GB/1TB/Win11 (21MR0070VN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkbook-14-g7-ultra-7-21mr0070vn,30090000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155U,Intel,32,DDR5,SSD,1 TB,Card tích hợp- Intel Graphics,Intel,14,WUXGA
thegioididong,Laptop Lenovo ThinkBook 16 G7 Ultra 7 155U/32GB/1TB/Win11 (21MS007HVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn,30390000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155U,Intel,32,DDR5,SSD,1 TB,Card tích hợp- Intel Graphics,Intel,16,WUXGA
thegioididong,Laptop Lenovo ThinkPad E14 Ultra 7 155H/16GB/512GB/Win11 (21M7004YVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkpad-e14-ultra-7-21m7004yvn,28890000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155H,Intel,16,DDR5,SSD,512 GB,Card tích hợp- Intel Arc Graphics,Intel,14,WUXGA
thegioididong,Laptop Lenovo ThinkPad E16 Ultra 5 125U/32GB/1TB/Win11 (21MA0049VN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkpad-e16-ultra-5-21ma0049vn,26590000.0,0,1,Intel Core Ultra 5 Meteor Lake - 125U,Intel,32,DDR5,SSD,1 TB,Card tích hợp- Intel Graphics,Intel,16,WUXGA
thegioididong,Laptop Lenovo ThinkPad X1 Carbon Ultra 7 155H/32GB/1TB/Win11 Pro (21KC008NVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-ultra-7-21kc008nvn,56390000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155H,Intel,32,,SSD,1 TB,Card tích hợp- Intel Arc Graphics,Intel,14,WUXGA
thegioididong,Laptop Lenovo ThinkPad X1 Carbon Ultra 7 155H/32GB/1TB/120Hz/Touch/Win11 Pro (21KC008SVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-ultra-7-21kc008svn,60190000.0,0,1,Intel Core Ultra 7 Meteor Lake - 155H,Intel,32,,SSD,1 TB,Card tích hợp- Intel Arc Graphics,Intel,14,2.8K
thegioididong,Laptop Lenovo ThinkPad X1 Carbon Ultra 7 165U/64GB/1TB/120Hz/Win11 Pro (21KC00AGVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-ultra-7-21kc00agvn,65390000.0,0,1,Intel Core Ultra 7 Meteor Lake - 165U,Intel,64,,SSD,1 TB,Card tích hợp- Intel Graphics,Intel,14,2.8K
thegioididong,Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 5 125H/16GB/512GB/Touch/Office/Win11 (83DJ00DMVN),Laptop Lenovo,http://www.thegioididong.com/laptop/lenovo-yoga-7-2in1-14iml9-ultra-5-83dj00dmvn,26990000.0,0,1,Intel Core Ultra 5 Meteor Lake - 125H,Intel,16,LPDDR5,SSD,512 GB,Card tích hợp- Intel Arc Graphics,Intel,14,WUXGA
thegioididong,Laptop Apple MacBook Pro 16 inch Nano M4 Pro 24GB/512GB,Laptop MacBook,http://www.thegioididong.com/laptop/macbook-pro-16-nano-m4-pro-24-512,68790000.0,0,1,Apple M4 Pro - Hãng không công bố,Apple,24,,SSD,512 GB,Card tích hợp- 20 nhân GPU,Apple,16.2,Retina
thegioididong,Laptop Acer Nitro V 16 ProPanel ANV16 41 R6ZY R5 8645HS/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QP2SV.002),Laptop Acer,http://www.thegioididong.com/laptop/acer-nitro-v-16-propanel-anv16-41-r6zy-r5-nhqp2sv002,25990000.0,0,1,AMD Ryzen 5- 8645HS,AMD,16,DDR5,SSD,512 GB,"Card rời- NVIDIA GeForce RTX 3050, 6 GB",Nvidia,16,WUXGA
