page,name,brand,link,image,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
laptop88,Dell Inspiron 5440 N4I5211W1 ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-5440-n4i5211w1-intel-core-5-120u-16gb-14-inch-full-hd.html,https://laptop88.vn/media/product/250_8990_25751_laptop_dell_inspiron_5440_n5440_c5u165w11ibd2_1.jpg,22790000,0,1,CPU Intel Core 5-120U,Intel,16GB,DDR5,SSD,512GB,Intel Graphics,Intel,14,FHD
laptop88,Microsoft Surface Go 3 Platinum 6500Y ,Microsoft,https://laptop88.vn/new-outlet-microsoft-surface-go-3-platinum-6500y-intel-pentium-gold-6500y-8gb-10.5-inch-1920-x-1200.html,https://laptop88.vn/media/product/8985_8933_anb_microsoft_surface_go_3_platinum_6500y_2_2__2_.jpg,10990000,0,1,CPU Intel Pentium Gold 6500Y,Intel,8GB,LPDDR3,SSD,128GB,Intel UHD Graphics 615,Intel,10.5,
laptop88,LG Gram 2024 16Z90S-H.ADB9U1 ,LG,https://laptop88.vn/new-100-laptop-lg-gram-2024-16z90s-h.adb9u1-intel-core-ultra-7-155h-32gb.html,https://laptop88.vn/media/product/pro_poster_8982.jpg,35990000,0,1,CPU Intel Core Ultra 7 155H,Intel,32GB,LPDDR5X,SSD,2TB,Card Intel Arc graphics,Card,16,2.5K
laptop88,Lenovo ThinkPad P15 Gen 1 Core i7-10750H ,Lenovo,https://laptop88.vn/laptop-cu-lenovo-thinkpad-p15-gen-1-core-i7-10750h-16gb-quadro-t1000-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8977.jpg,15990000,1,0,CPU Intel Core i7-10750H,Intel,16GB,DDR4,SSD,512GB,Nvidia Quadro T1000 Nvidia Quadro T2000,Nvidia,15.6,FHD
laptop88,HP Envy x360 2 in 1 14-fa0013dx 9S1R3UA ,HP,https://laptop88.vn/new-100-laptop-hp-envy-x360-2-in-1-14-fa0013dx-9s1r3ua-amd-ryzen-5-8640hs-16gb-14-inch-full-hd-touch.html,https://laptop88.vn/media/product/250_8976_laptop_hp_envy_x360_2_in_1_14_fa0013dx_9s1r3ua.jpg,15590000,0,1,CPU AMD R5-8640HS,AMD,16GB,LPDDR5,SSD,512GB,AMD   Radeon Graphics,AMD,14,FHD
laptop88,Asus ROG Strix G16 G614JU-N4132W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-g16-g614ju-n4132w-intel-core-i7-13650hx-rtx-4050-16-inch-qhd.html,https://laptop88.vn/media/product/pro_poster_8972.jpg,34990000,0,1,CPU Intel Core i7-13650HX,Intel,16GB,DDR5-4800,SSD,,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,16,2.5K
laptop88,Lenovo LOQ 15IRH8 ,Lenovo,https://laptop88.vn/new-outlet-laptop-lenovo-loq-15irh8-82xv0094us-intel-core-i5-13420h-rtx-3050-15.6-inch-144hz.html,https://laptop88.vn/media/product/250_8970_image_2024_05_31_15_34_15.png,14990000,1,0,CPU Intel Core i5-13420H,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050,NVIDIA,15.6,FHD
laptop88,Asus ROG Strix G16 G614JVR-N4162W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-g16-g614jvr-n4162w-intel-core-i9-14900hx-rtx-4060-16-inch-qhd.html,https://laptop88.vn/media/product/250_8969_8775_photo_2024_02_01_13_27_17.jpg,45690000,0,1,CPU Intel Core i9-14900HX,Intel,32GB,DDR5,SSD,,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
laptop88,ASUS TUF Gaming A15 FA507UV-LP142W ,ASUS,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-a15-fa507uv-lp142w-amd-ryzen-7-8845hs-16gb-nvidia-rtx-4060-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8968_25097_laptop_asus_tuf_gaming_a15_fa507uv_lp090w_1.jpg,33190000,0,1,CPU AMD R7-8845HS,AMD,16GB,DDR5,SSD,512GB,Nvidia Geforce RTX 4060,Nvidia,15.6,FHD
laptop88,Dell Precision 3560 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-3560-intel-core-i5-1135g7-quadro-t500-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8961.jpg,10390000,1,0,CPU Intel Core i5-1135G7,Intel,16GB,DDR4,SSD,256GB,Nvidia Quadro T500 Intel Iris Xe Graphics,Nvidia,15.6,FHD
laptop88,HP 15-fd1062TU 9Z2Y0PA ,HP,https://laptop88.vn/new-100-laptop-hp-15-fd1062tu-9z2y0pa-intel-core-ultra-7-150u-16gb-ddr5-15.6-inch-fhd.html,https://laptop88.vn/media/product/250_8956_hp_15.jpg,20690000,0,1,CPU Intel Core Ultra 5-125H,Intel,16GB,DDR5-5600,SSD,,Intel Arc Graphics,Intel,15.6,FHD
laptop88,HP 15-fd1045TU 9Z2X1PA / 15-fd1043TU 9Z2W9PA ,HP,https://laptop88.vn/new-100-laptop-hp-115-fd1045tu-9z2x1pa-15-fd1043tu-9z2w9pa-intel-core-5-120u.html,https://laptop88.vn/media/product/250_8955_hp_15.jpg,18690000,0,1,CPU Intel Core 5 120U,Intel,16GB,DDR4,9Z2,9PA,Intel Graphics,Intel,15.6,FHD
laptop88,HP 15-fd1058TU 9Z2X6PA / 15-fd1060TU 9Z2X8PA ,HP,https://laptop88.vn/new-100-laptop-hp-15-fd1058tu-9z2x6pa-15-fd1060tu-9z2x8pa-intel-core-ultra-7-155h.html,https://laptop88.vn/media/product/250_8954_hp_15.jpg,24990000,0,1,CPU Intel Core Ultra 7 155H,Intel,16GB,DDR5,9Z2,6PA,Intel Arc Graphics,Intel,15.6,FHD
laptop88,HP 15-fd1037TU 9Z2W5PA / 15-fd1039TU 9Z2W7PA ,HP,https://laptop88.vn/new-100-laptop-hp-15-fd1037tu-9z2w5pa-15-fd1039tu-9z2w7pa-intel-core-ultra-7-150u.html,https://laptop88.vn/media/product/250_8953_hp_15.jpg,23990000,0,1,CPU Intel Core 7 150U,Intel,16GB,DDR4,9Z2,5PA,Intel Graphics,Intel,15.6,FHD
laptop88,Asus TUF Gaming F15 FX507ZC4-HN095W ,Asus,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-f15-fx507zc4-hn095w-intel-i5-12500h-16gb-rtx-3050-15-inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8952.jpg,18990000,0,1,CPU Intel Core i5-12500H,Intel,16GB,DDR4,SSD,512GB,Nvidia RTX 3050 4GB,Nvidia,15.6,FHD
laptop88,HP Envy x360 14-es0033dx 7H9Y1UA ,HP,https://laptop88.vn/new-outlet-laptop-hp-envy-x360-14-es0033dx-7h9y1ua-intel-core-i7-1355u-16gb-ssd-1tb-14-inch-full-hd-touch.html,https://laptop88.vn/media/product/250_8950_8812_ac_hp_envy_x360_14_es0033dx_7h9y1ua.jpg,18590000,0,1,CPU Intel Core i7-1355U,Intel,16GB,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Dell XPS 13 9340 T7N66 ,Dell,https://laptop88.vn/new-outlet-laptop-dell-xps-13-9340-t7n66-intel-core-ultra-7-155h-ram-16gb-13.4-inch-full-hd.html,https://laptop88.vn/media/product/8949_ac____new_outlet__laptop_dell_xps_13_9340_t7n66_2__2_.jpg,30990000,0,1,CPU Intel Core Ultra 7-155H,Intel,16GB,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,13.4,FHD
laptop88,Lenovo Legion Y7000P IRX9-83DG0003CD ,Lenovo,https://laptop88.vn/new-100-lenovo-legion-y7000p-irx9-83dg0003cd-intel-core-i7-14650hx-16gb-rtx-4050-16-inch-wqxga-165hz.html,https://laptop88.vn/media/product/250_8946_8817_legion_y7000p_2024__2_.jpg,31590000,0,1,CPU Intel Core i7-14650HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050,NVIDIA,16,2.5K
laptop88,Dell Latitude 5430 ,Dell,https://laptop88.vn/laptop-cu-dell-latitude-5430-intel-core-i5-1235u-16gb-ssd-512gb-14-inch-full-hd.html,https://laptop88.vn/media/product/250_8944_38268_38214_dell_latitude_5430_i5_1235u_16gb_256gb_14_inch_fhd_38213_1.png,11590000,1,0,CPU Intel Core i5-1235U,Intel,16GB,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Dell Latitude 7430 ,Dell,https://laptop88.vn/laptop-cu-dell-latitude-7430-i7-1265u-16gb-14-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8937.jpg,13990000,1,0,CPU Intel Core i7-1265U,Intel,16GB,LPDDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Lenovo Thinkpad T14s Gen 3 ,Lenovo,https://laptop88.vn/laptop-cu-lenovo-thinkpad-t14s-gen-3-intel-core-i7-1265u-16gb-14-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8936.jpg,16990000,1,0,CPU Intel Core i7-1265U,Intel,16GB,LPDDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Samsung Galaxy Book 4 NP750XGK-KS2US  ,Samsung,https://laptop88.vn/new-100-laptop-samsung-galaxy-book-4-np750xgk-ks2us-intel-core-7-150u-ram-16gb-15.6-quot-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8935.jpg,16390000,0,1,CPU Intel Core 7 - 150U Series 1,Intel,16GB,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,FHD
laptop88,Microsoft Surface Go 3 Platinum 6500Y ,Microsoft,https://laptop88.vn/moi-100-microsoft-surface-go-3-platinum-6500y-intel-pentium-gold-6500y-8gb-10.5-inch.html,https://laptop88.vn/media/product/8933_microsoft_surface_go_3_platinum_6500y_3.jpg,11490000,0,1,CPU Intel Pentium Gold 6500Y,Intel,GB,LPDDR3,SSD,128GB,Intel UHD Graphics 615,Intel,10.5,
laptop88,Lenovo Legion Pro 5 16ARX8 ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-pro-5-16arx8-amd-ryzen-9-7945hx-rtx-4060-16-inch-wqxga-100-srgb-240hz.html,https://laptop88.vn/media/product/250_8932_photo_2024_05_07_16_22_29.jpg,29990000,0,1,CPU AMD Ryzen 9 7945HX,AMD,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB,NVIDIA,16,2.5K
laptop88,HP Envy x360 2 in 1 14-es1013dx 9R8R2UA ,HP,https://laptop88.vn/new-100-laptop-hp-envy-x360-2-in-1-14-es1013dx-9r8r2ua-intel-core-ultra-5-125u-14-inch-full-hd-touch.html,https://laptop88.vn/media/product/250_8930_laptop_hp_envy_x360_2_in_1_14_es1013dx_9r8r2ua.jpg,14990000,0,1,CPU Intel Core Ultra 5 120U,Intel,8GB,3200,SSD,512GB,Intel Graphics,Intel,14,FHD
laptop88,Asus Zenbook 14 OLED Q415M-U5512 ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-14-oled-q415m-u5512-intel-core-ultra-5-125h-14-inch-wuxga-oled-touch.html,https://laptop88.vn/media/product/250_8928_untitled_1__2_.jpg,14990000,0,1,CPU Core Ultra 5 125H,Core,8GB,LPDDR5X,SSD,512GB,Intel Graphics,Intel,14,
laptop88,Dell Precision 5550 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-5550-intel-core-i9.html,https://laptop88.vn/media/product/pro_poster_8927.jpg,21999000,1,0,CPU Intel Core i9 10885H,Intel,16GB,DDR4,SSD,,Card NVIDIA Quadro T2000,Card,15.6,FHD
laptop88,Asus Zenbook 14 OLED Q425M-U71TB ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-14-oled-q425m-u71tb-intel-core-ultra-7-155h-16gb-14-inch-wuxga-oled.html,https://laptop88.vn/media/product/pro_poster_8926.jpg,21690000,0,1,CPU Intel Core Ultra 7 155H,Intel,16GB,LPDDR5X,SSD,1TB,Intel Arc graphics,Intel,14,
laptop88,HP Envy x360 2 in 1 16-ac0013dx 9S1R5UA ,HP,https://laptop88.vn/new-100-laptop-hp-envy-x360-2-in-1-16-ac0013dx-9s1r5ua-intel-core-ultra-5-125u-16gb-ddr5-16-inch-full-hd-touch.html,https://laptop88.vn/media/product/pro_poster_8924.jpg,16590000,0,1,CPU Intel Core Ultra 5-125U,Intel,16GB,DDR5,SSD,512GB,Intel Graphics,Intel,16,FHD
laptop88,Lenovo IdeaPad Pro 5 16IRH8 83AQ000QUS ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-pro-5-16irh8-83aq000qus-intel-core-i5-13500h-16-inch-wqxga-120hz.html,https://laptop88.vn/media/product/pro_poster_8912.jpg,21990000,0,1,CPU Intel Core i5-13500H,Intel,16GB,5200,SSD,1TB,NVIDIA GeForce RTX 3050 6GB GDDR6,NVIDIA,16,2.5K
laptop88,Dell Inspiron 14 5445 R1808L ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-14-5445-amd-ryzen-7-8845hs-16gb-ssd-1tb-14-inch-fhd.html,https://laptop88.vn/media/product/pro_poster_8910.jpg,15990000,0,1,CPU AMD R7-8840HS,AMD,16GB,DDR5,SSD,512GB,AMD Radeon 780M,AMD,14,2.2K
laptop88,ASUS ROG Flow X16 GV601VV NL016W ,ASUS,https://laptop88.vn/laptop-asus-rog-flow-x16-gv601vv-nl016w-intel-core-i9-13900h-16gb-rtx4060-16-inch-qhd-240hz.html,https://laptop88.vn/media/product/250_8909_,42990000,0,1,CPU Intel Core i9-13900H,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060,NVIDIA,16,
laptop88,Lenovo LOQ 15IRX9 83DV00D5VN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15irx9-83dv00d5vn-intel-core-i7-13650hx-rtx-4050-15.6-inch-144hz-100-srgb.html,https://laptop88.vn/media/product/pro_poster_8906.jpg,28590000,0,1,CPU Intel Core i7-13650HX,Intel,16GB,DDR5,SSD,,RTX 4050 6GB GDDR6,RTX,15.6,FHD
laptop88,Acer Chromebook 516 GE ,Acer,https://laptop88.vn/new-100-acer-chromebook-516-ge-cbg516-1h-53ty-nx.kcwaa.001-intel-core-i5-1240p-16-inch-wqxga-120-hz.html,https://laptop88.vn/media/product/250_8903_acer_chromebook.jpg,11990000,0,1,CPU Intel Core i5-1240P,Intel,8GB,LPDDR4X,SSD,,Card Intel Iris Xe Graphics,Card,16,2.5K
laptop88,Dell XPS 13 9340 T7N66 ,Dell,https://laptop88.vn/new-100-laptop-dell-xps-13-9340-7319blk-intel-core-ultra-7-155h-ram-16gb-13.4-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8902.jpg,31990000,0,1,CPU Intel Core Ultra 7-155H,Intel,16GB,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,13.4,FHD
laptop88,Dell Precision 7750 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-7750-intel-core-i7-10850h-16gb-rtx-3000-17.3-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8900.jpg,20990000,1,0,CPU Intel Core i7-10850H,Intel,16GB,DDR4,SSD,512GB,NVIDIA Quadro RTX 3000 NVIDIA Quadro RTX 4000 NVIDIA Quadro T1000,NVIDIA,17.3,FHD
laptop88,Lenovo Thinkpad P1 Gen 1 ,Lenovo,https://laptop88.vn/laptop-cu-lenovo-thinkpad-p1-gen-1-intel-core-i7-8750h-16gb-nvidia-quadro-p1000-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8898.jpg,12990000,1,0,CPU Intel Core i7-8750H,Intel,16GB,DDR4,SSD,256GB,NVIDIA Quadro P1000 4GB,NVIDIA,15.6,FHD
laptop88,LENOVO LOQ 15IAX9I 83FQ0005VN ,LENOVO,https://laptop88.vn/new-100-laptop-lenovo-loq-15iax9i-83fq0005vn-intel-core-i5-12450hx-16gb-intel-arc-a530m-15.6-full-hd-144hz-100-srgb.html,https://laptop88.vn/media/product/250_8893_8795_lenovo_loq_15iax9_83gs000fvn__1_.jpg,19990000,0,1,CPU Intel Core i5-12450HX,Intel,16GB,DDR5,SSD,512GB,Intel Arc A530M 4GB GDDR6,Intel,15.6,FHD
laptop88,Ideapad Slim 3 15ABR8 82XM00EHVN ,Ideapad,https://laptop88.vn/new-100-laptop-ideapad-slim-3-15abr8-82xm00ehvn-amd-ryzen-7-7730u-16gb-ssd-512gb-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8888_image_2024_04_08_14_50_51__4_.png,14990000,0,1,CPU AMD Ryzen 7-7730U,AMD,16GB,DDR4-3200,512,B,AMD Radeon Graphics,AMD,15.6,FHD
laptop88,Ideapad Slim 3 15ABR8 82XM00EJVN ,Ideapad,https://laptop88.vn/new-100-laptop-ideapad-slim-3-15abr8-82xm00ejvn-amd-ryzen-5-7430u-16gb-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8880_image_2024_04_04_16_43_44.png,13190000,0,1,CPU AMD Ryzen 5 7430U,AMD,16GB,DDR4,512,B,AMD Radeon Graphics,AMD,15.6,FHD
laptop88,Lenovo IdeaPad Slim 5 16IMH9 83DC001RVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn-core-ultra-5-125h-16gb-16-inch-2k-100.html,https://laptop88.vn/media/product/pro_poster_8879.jpg,20990000,0,1,CPU Core Ultra 5-125H,Core,16GB,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16,2K
laptop88,Dell Precision 5680 ,Dell,https://laptop88.vn/new-outlet-dell-precision-5680-intel-core-i7-13800h-32gb-ram-rtx-a1000-16-inch-uhd.html,https://laptop88.vn/media/product/250_8878_dellprecision5680cbhfjtc_480_360.jpg,34690000,1,0,CPU Intel Core i7-13700H,Intel,32GB,LPDDR5,SSD,512GB,NVIDIA RTX A1000,NVIDIA,16,FHD
laptop88,Lenovo Legion Y7000P ,Lenovo,https://laptop88.vn/new-100-lenovo-legion-y7000p-intel-core-i7-14650hx-16gb-rtx-4050-16-inch-2.5k-165hz-100-srgb.html,https://laptop88.vn/media/product/250_8876_8817_legion_y7000p_2024.jpg,32990000,0,1,CPU Intel Core i7-14650HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050,NVIDIA,16,2.5K
laptop88,Asus Zenbook Duo OLED UX8406MA PZ307W ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-duo-oled-ux8406ma-pz307w-intel-core-ultra-7-155h-16gb-14-inch-3k-100-dci-p3.html,https://laptop88.vn/media/product/250_8873_asus_zenbook_duo_ux8406ma_pz307w_u7.jpg,45990000,0,1,CPU Intel Core Ultra 7-155H,Intel,16GB,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
laptop88,Gaming Gigabyte G5 MF5-52VN353SH ,Gaming,https://laptop88.vn/new-100-laptop-gaming-gigabyte-g5-mf5-52vn353sh-i5-13500h-rtx-4050-15.6-inch-144hz.html,https://laptop88.vn/media/product/250_8872_photo_2024_04_02_14_16_23.jpg,21690000,0,1,CPU Intel Core i5-13500H,Intel,16GB,DDR5,SSD,512GB,Card Nvidia Geforce RTX 4050 GDDR6,Card,15.6,FHD
laptop88,Dell Alienware M16 R2 JG45V / RH2FJ ,Dell,https://laptop88.vn/new-100-laptop-alienware-m16-r2-intel-core-ultra-7-155h-16gb-1tb-rtx-4070-qhd-240hz.html,https://laptop88.vn/media/product/pro_poster_8867.jpg,44990000,0,1,CPU Intel Core Ultra 7 155H,Intel,16GB,DDR5,SSD,1TB,NVIDIA Geforce RTX 4070 8GB NVIDIA Geforce RTX 4060 8GB,NVIDIA,16.0,2.5K
laptop88,MSI Thin 15 B12UCX 1419VN ,MSI,https://laptop88.vn/new-100-laptop-msi-thin-15-b12ucx-1419vn-intel-core-i5-12450h-rtx-2050-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8861.jpg,14990000,0,1,CPU Intel Core i5-12450H,Intel,8GB,DDR4,SSD,512GB,Nvidia Geforce RTX 2050 4GB GDDR6,Nvidia,15.6,FHD
laptop88,MSI Prestige 16 AI Studio B1VFG 082VN ,MSI,https://laptop88.vn/new-100-laptop-msi-prestige-16-ai-studio-b1vfg-082vn-intel-core-ultra-9-185h-ram-32gb-rtx-4060-16-inch-uhd-oled-100-dci-p3.html,https://laptop88.vn/media/product/250_8860_,54990000,0,1,CPU Intel Core Ultra 9-185H,Intel,32GB,LPDDR5,SSD,1TB,Nvidia Geforce RTX 4060 8GB GDDR6,Nvidia,16,
laptop88,Dell Inspiron 16 7635 2 in 1 MJF89 ,Dell,https://laptop88.vn/new-outlet-dell-inspiron-16-7635-2-in-1-mjf89-ryzen-5-7530u-16gb-16-inch-full-hd-touch.html,https://laptop88.vn/media/product/250_8859_8370_laptop_dell_inspiron_16_7635_2_in_1_mjf89__1_.jpg,14990000,0,1,CPU AMD Ryzen 5-7530U,AMD,16GB,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,16,FHD
laptop88,Lenovo LOQ 15IRX9 83DV000NVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15irx9-83dv00ervn-intel-core-i7-13650hx-rtx-4060-15.6-inch-144hz-100-srgb.html,https://laptop88.vn/media/product/250_8825_image_2024_03_14_11_29_04__2_.png,32590000,0,1,CPU Intel Core i7-13650HX,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
laptop88,MSI Gaming Cyborg 15 AI A1VEK-053VN ,MSI,https://laptop88.vn/new-100-laptop-msi-gaming-cyborg-15-ai-a1vek-053vn-intel-core-ultra-7-155h-16gb-rtx-4050-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/250_8824_80961_laptop_msi_gaming_cyborg_15_ai__a1vek_053vn____3_.jpg,28990000,0,1,CPU Intel Ultra 7-155H,Intel,16GB,DDR5,SSD,512GB,Nvidia Geforce RTX 4050 6GB GDDR6,Nvidia,15.6,FHD
laptop88,Asus TUF Gaming A15 FA507UV-LP090W (Ryzen™ 9-8945HS ,Asus,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-a15-fa507uv-lp090w-ryzen-9-8945hs-16gb-512gb-rtx-4060-8gb-15.-6inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8821.jpg,30990000,0,1,CPU AMD R9-8945H,AMD,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
laptop88,Asus TUF Gaming A15 FA506NC-HN011W ,Asus,https://laptop88.vn/moi-100-full-box-laptop-asus-tuf-gaming-a15-fa506nc-hn011w-amd-ryzen-5-7535hs-rtx-3050-4gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/250_8820_asus_tuf_gaming_a15_fa506ihr.jpg,17590000,0,1,CPU AMD Ryzen 5 7535HS,AMD,8GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,NVIDIA,15.6,FHD
laptop88,Lenovo ThinkPad X1 Carbon Gen 12 21KC0000CD ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc0000cd-intel-ultra-7-155h-32gb-ssd-1tb-14-inch-2.8k.html,https://laptop88.vn/media/product/pro_poster_8819.jpg,53990000,0,1,CPU Intel Ultra 7-155H,Intel,32GB,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14,2.8K
laptop88,Asus Vivobook 15 X1504ZA-NJ517W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-15-x1504za-nj517w-intel-core-i5-1235u-16gb-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8818.jpg,13690000,0,1,CPU Intel Core i5-1235U,Intel,16GB,DDR4,SSD,512GB,Intel UHD | Iris Xe Graphics,Intel,15.6,FHD
laptop88,Lenovo Legion Y7000P IRX9-83DG0002CD ,Lenovo,https://laptop88.vn/new-100-lenovo-legion-y7000p-irx9-83dg0002cd-intel-core-i7-14650hx-16gb-rtx-4060-16-inch-wqxga-165hz.html,https://laptop88.vn/media/product/pro_poster_8817.jpg,34290000,0,1,CPU Intel Core i7-14650HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
laptop88,Dell Gaming G15 5530 R3746B ,Dell,https://laptop88.vn/new-100-laptop-dell-gaming-g15-5530-r3746b-intel-core-i7-13650hx-rtx-4060-15.6-inch-full-hd-165hz.html,https://laptop88.vn/media/product/8814_dell_gaming_g15_5530_r3746b3.jpg,30590000,0,1,CPU Intel Core i7-13650HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
laptop88,HP Envy x360 14-es0033dx 7H9Y1UA ,HP,https://laptop88.vn/new-100-laptop-hp-envy-x360-14-es0033dx-7h9y1ua-intel-core-i7-1355u-16gb-ssd-1tb-14-inch-full-hd-touch.html,https://laptop88.vn/media/product/250_8812_hp_envy_x360_14_es0033dx_7h9y1ua.jpg,18990000,0,1,CPU Intel Core i7-1355U,Intel,16GB,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Lenovo Legion 5 Pro Y9000P IRX9 83DF000VCD ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-5-pro-y9000p-irx9-83df000vcd-intel-core-i9-14900hx-16gb-rtx-4060-16-inch-wqxga.html,https://laptop88.vn/media/product/250_8811_8678_8156_lenovo_legion_5_pro_r9000p_900x900.jpg,38990000,0,1,CPU Intel Core i9-14900HX,Intel,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,
laptop88,Dell Inspiron 14 5420 R1608S ,Dell,https://laptop88.vn/new-outlet-laptop-dell-inspiron-14-5420-r1608s-intel-core-i5-1240p-16gb-14-inch-2.2k.html,https://laptop88.vn/media/product/250_8810_7683_n5420_i5u085w11slu_4_600x600__1_.jpg,13790000,0,1,CPU Intel Core i5-1240P,Intel,16GB,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,2.2K
laptop88,MSI Prestige 16 AI Studio B1VF-062VN ,MSI,https://laptop88.vn/new-100-laptop-msi-prestige-16-ai-studio-b1vf-062vn-intel-core-ultra-7-155h-ram-32gb-ssd-1tb-13.3-inch-2.8k-oled-100-dci-p3.html,https://laptop88.vn/media/product/250_8804_msi_prestige_16.png,32990000,0,1,CPU Intel Core Ultra 7 155H,Intel,32GB,LPDDR5,SSD,1TB,Intel Arc graphics,Intel,13.3,2.8K
laptop88,MSI Thin 15 B12UC 1416VN ,MSI,https://laptop88.vn/new-100-laptop-msi-thin-15-b12uc-1416vn-intel-core-i5-12450h-rtx-3050-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/250_8803_,16990000,0,1,CPU Intel Core i5-12450H,Intel,8GB,DDR4,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,NVIDIA,15.6,FHD
laptop88,MSI Modern 15 B13M 438VN ,MSI,https://laptop88.vn/new-100-laptop-msi-modern-15-b13m-438vn-intel-i5-1335u-16gb-15.6-inch-fhd.html,https://laptop88.vn/media/product/pro_poster_8802.jpg,11790000,0,1,CPU Intel Core i5-1335U,Intel,8GB,DDR4,SSD,,Intel Iris Xe Graphics,Intel,15.6,FHD
