brand,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
Lenovo,25430000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,24340000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,24160000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,23070000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,22160000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,1TB,Intel UHD Graphics,Intel,14.0,IPS
Lenovo,20340000.0,0,1,Intel Core i513420H,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
Lenovo,21320000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
Lenovo,19670000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
Lenovo,19050000.0,0,1,Intel Core i513420H,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
Dell,19990000.0,0,1,Intel Core i51340P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,
Lenovo,22340000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,21610000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,21060000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,20340000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,22880000.0,0,1,AMD Ryzen 57535HS,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 660M Graphics,AMD,16.0,IPS
Lenovo,21790000.0,0,1,AMD Ryzen 57535HS,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 660M Graphics,AMD,16.0,IPS
Lenovo,23070000.0,0,1,AMD Ryzen 5 7530U,AMD,16.0,DDR4,SSD,1TB,AMD Radeon Graphics,AMD,16.0,IPS
Lenovo,23980000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,22880000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,20990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,22980000.0,0,1,Intel Core 7 150U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,HD
Lenovo,56390000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,53390000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,36990000.0,0,1,Intel Core i71360P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,15590000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Acer,13990000.0,0,1,AMD Ryzen 75700U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,14.0,TFT
Asus,27990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,
Lenovo,23690000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
Lenovo,47290000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,8K
Lenovo,22990000.0,0,1,AMD Ryzen 77730U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,16.0,IPS
Lenovo,14350000.0,0,1,AMD Ryzen 5 7520U,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 610M Graphics,AMD,15.6,HD
Lenovo,15090000.0,0,1,Intel Core i513420H,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Asus,31990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,
Acer,12990000.0,0,1,Intel Core i51155G7,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Acer,14990000.0,0,1,Intel Core i51235U,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
LG,45490000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
LG,41390000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Asus,20990000.0,0,1,Intel Core i513500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,8K
Dell,80990000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,2TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,2K
Dell,71990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,2K
Dell,62990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.5,2K
Dell,53990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,HD
Dell,46990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.5,HD
Dell,95990000.0,0,1,Intel Core Ultra 9 185H,Intel,64.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,Nvidia,16.3,OLED
Dell,86990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,Nvidia,16.3,OLED
Dell,68990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,Nvidia,16.3,OLED
Dell,60990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,16.3,HD
Dell,95990000.0,0,1,Intel Core Ultra 9 185H,Intel,64.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,Nvidia,16.3,OLED
Dell,86990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,Nvidia,16.3,OLED
Dell,68990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,Nvidia,16.3,OLED
Dell,60990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,16.3,HD
Dell,38990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,13.4,HD
Dell,35990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,13.4,HD
Dell,20490000.0,0,1,Intel Core i51334U,Intel,8.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Dell,27690000.0,0,1,Intel Core 7150U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,16.0,HD
Dell,27190000.0,0,1,Intel Core 5120U,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce MX570A,Apple,14.0,2K
Dell,24790000.0,0,1,Intel Core 5 120U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,16.0,HD
Dell,29990000.0,0,1,Intel Core 7150U,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce MX570A,Apple,14.0,2K
Dell,24990000.0,0,1,Intel Core 5120U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,HD
Dell,78990000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,2K
Dell,52990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.4,HD
Acer,15990000.0,0,1,Intel Core i5120U,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Acer,26990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,8K
Acer,23990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,8K
Asus,44990000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.3,OLED
Asus,29990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,2K
Asus,25990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
Asus,19990000.0,0,1,Intel Core  Ultra 5 125H,Intel,8.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,OLED
Dell,24490000.0,0,1,Intel Core i51334U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,HD
Dell,32790000.0,0,1,Intel Core 7150U,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce MX570A,Apple,16.0,
Lenovo,53490000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,56990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Dell,25990000.0,0,1,Intel Core 7150U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,HD
Dell,23490000.0,0,1,Intel Core 5120U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,HD
Dell,59990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,2TB,Intel Arc Graphics,Intel,13.4,HD
HP,20990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
HP,26990000.0,0,1,Intel Core Ultra 7 155U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,16990000.0,0,1,AMD Ryzen 57530U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,14.0,IPS
Lenovo,23250000.0,0,1,Intel Core i513500H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,22690000.0,0,1,Intel Core 5 120U,Intel,32.0,DDR5,SSD,512GB,Intel Graphics,Intel,15.3,IPS
Lenovo,30990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,OLED
HP,13390000.0,0,1,Intel Core i31215U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Lenovo,37990000.0,0,1,Intel Core i71360P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,23690000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,2K
Lenovo,19990000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
Dell,17990000.0,0,1,Intel Core i51334U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
MSI,21990000.0,0,1,Intel Core i713700H,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,HD
MSI,22490000.0,0,1,Intel Core i713700H,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
Lenovo,28690000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
Lenovo,18490000.0,0,1,Intel Core i713620H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Dell,22990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
Asus,55990000.0,0,1,Intel Core i71355U,Intel,32.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,OLED
Asus,49990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,OLED
Asus,16290000.0,0,1,Intel Core i51355U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Asus,11990000.0,0,1,Intel Core i31315U,Intel,8.0,DDR4,SSD,256GB,Intel UHD Graphics,Intel,15.6,HD
Asus,20990000.0,0,1,Intel Core i513500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,8K
Lenovo,20990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
MSI,33990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.3,8K
Lenovo,30990000.0,0,1,Intel Core i51335U,Intel,16.0,,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,IPS
Lenovo,24960000.0,0,1,Intel Core i51340P,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
HP,50990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,13.5,IPS
HP,16990000.0,0,1,Intel Core i31315U,Intel,8.0,DDR4,SSD,256GB,Intel UHD Graphics,Intel,14.0,HD
HP,23590000.0,0,1,Intel Core i51340P,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,11690000.0,0,1,Intel Core i3N305,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Dell,21990000.0,0,1,Intel Core i51340P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,41340000.0,0,1,Intel Core i71360P,Intel,32.0,DDR5,SSD,512GB,NVIDIA RTX A500,Apple,16.0,IPS
Asus,26990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
Dell,21990000.0,0,1,Intel Core  i513420H,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,
Lenovo,34990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 6GB GDDR6,Nvidia,16.0,2K
Dell,20590000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Dell,21990000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Dell,26490000.0,0,1,Intel Core i71355U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Asus,17990000.0,0,1,Intel Core i71255U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Asus,11990000.0,0,1,Intel Core i31215U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Asus,16490000.0,0,1,Intel Core i51235U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Lenovo,66990000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.3,8K
Lenovo,47990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,8K
HP,20590000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,256GB,Intel UHD Graphics,Intel,14.0,HD
HP,26090000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,25690000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,30990000.0,0,1,Intel Core i713700H,Intel,32.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,29690000.0,0,1,Intel Core i713700H,Intel,32.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,16.0,IPS
Acer,40990000.0,0,1,Intel Core i713700H,Intel,32.0,DDR5,SSD,1TB,Intel UHD Graphics,Intel,14.0,IPS
Asus,18990000.0,0,1,AMD Ryzen 77730U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,15.6,HD
Lenovo,20990000.0,0,1,Intel Core i71255U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Dell,19990000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Lenovo,21970000.0,0,1,AMD Ryzen 5 7530U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,16.0,IPS
MSI,55990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,Nvidia,16.0,HD
Asus,36990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
Lenovo,30990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,,OLED
Lenovo,27690000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,2K
Lenovo,27690000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,OLED
Lenovo,22690000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,OLED
Asus,34990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
Asus,28990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,OLED
Dell,31090000.0,0,1,Intel Core i71355U,Intel,8.0,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,15.6,HD
Dell,21990000.0,0,1,Intel Core i51340P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,
Dell,21990000.0,0,1,Intel Core i51340P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,
HP,18390000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,19590000.0,0,1,Intel Core i51334U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,19590000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Acer,42990000.0,0,1,Intel Core i713700H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,8K
Acer,20990000.0,0,1,Intel Core i713620H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Acer,17490000.0,0,1,Intel Core i513420H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Acer,20490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,1TB,Intel UHD Graphics,Intel,15.6,HD
Acer,15990000.0,0,1,Intel Core i51335U,Intel,8.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Acer,10990000.0,0,1,Intel Core i3N305,Intel,8.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
HP,22990000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
HP,15590000.0,0,1,Intel Core i31315U,Intel,8.0,DDR4,SSD,256GB,Intel UHD Graphics,Intel,15.6,HD
HP,16390000.0,0,1,Intel Core i31315U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
HP,26990000.0,0,1,Intel Core i71360P,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,18790000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,55670000.0,0,1,Intel Core i713700H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX A1000,Apple,16.0,IPS
Lenovo,21990000.0,0,1,Intel Core i513500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
Lenovo,24190000.0,0,1,Intel Core  i713700H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,42770000.0,0,1,Intel Core i71360P,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX A500,Apple,16.0,IPS
HP,20990000.0,0,1,Intel Core i71355U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
HP,21990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
HP,27790000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,13.3,HD
HP,22790000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,13.3,HD
HP,24390000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,13.3,HD
HP,26790000.0,0,1,Intel Core i71355U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,13.3,HD
HP,27490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,13.3,HD
Lenovo,21590000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
HP,21590000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
HP,22590000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
HP,26390000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,Nvidia,15.6,HD
HP,25890000.0,0,1,Intel Core i71355U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
HP,26990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
HP,30590000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,Nvidia,15.6,HD
Asus,33990000.0,0,1,Intel Core i71255U,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,HD
HP,23590000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,13.3,HD
Dell,18990000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,34990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Dell,22990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
Acer,23990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,2K
Acer,26990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,2K
Lenovo,49990000.0,0,1,Intel Core i71355U,Intel,32.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,45100000.0,0,1,Intel Core i71360P,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX A500,Apple,14.0,2K
Lenovo,20990000.0,0,1,Intel Core i513500H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
HP,21490000.0,0,1,Intel Core i51335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,16990000.0,0,1,Intel Core i512450H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
Acer,23990000.0,0,1,Intel Core i913900H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Acer,12990000.0,0,1,Intel Core i31305U,Intel,8.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Lenovo,13690000.0,0,1,Intel Core i31315U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Lenovo,38890000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,IPS
Lenovo,37290000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
Lenovo,23890000.0,0,1,Intel Core i51340P,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Lenovo,24520000.0,0,1,Intel Core i513500H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,20910000.0,0,1,Intel Core i51335U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,36700000.0,0,1,Intel Core i51355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,2K
HP,28790000.0,0,1,Intel Core i51230U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,8K
Lenovo,29490000.0,0,1,Intel Core i51355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
