brand,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
Macbook,,0,1,Apple M3 (8-core CPU),Apple,8.0,,SSD,512GB,10-core GPU,10-core,Liquid Retina XDR 14,
Gaming,15990000.0,0,1,Intel Core i5-13420H,Intel,8.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050,NVIDIA,15.6,FHD
Asus,,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,512,,Intel UHD Graphics,Intel,16,
Asus,29390000.0,0,1,i7 13620H,Intel,16.0,,SSD,1TB,RTX 4060 8GB,RTX,15.6,FHD
Dell,13590000.0,0,1,,Intel,8.0,DDR4,SSD,512GB,Intel Graphics,Intel,15.6,FHD
Dell,19990000.0,0,1,Intel Core i7-13620H,Intel,16.0,LPDDR5,SSD,1TB,Intel UHD Graphics,Intel,14,2.5K
Lenovo,24590000.0,0,1,Intel Core i7-12700H,Intel,16.0,LPDDR5,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,NVIDIA,14.5,3K
Lenovo,28990000.0,0,1,Intel Core i5-13500H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB,NVIDIA,16,2K
Lenovo,15690000.0,0,1,Intel Core i7-1355U,Intel,16.0,LPDDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,2.2K
Dell,9900000.0,1,0,,Intel,16.0,DDR4,SSD,512GB,Intel Graphics Nvidia Quadro P620,Intel,15.6,FHD
Lenovo,35990000.0,0,1,AMD Ryzen 7 7840HS,AMD,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Dell,20490000.0,0,1,,Intel,32.0,LPDDR5,SSD,1TB,Intel Iris Xe Graphics Nvidia RTX 4060,Intel,16,2.5K
Dell,30990000.0,0,1,Intel Core i7-12700H,Intel,16.0,DDR5,SSD,512GB,Nvidia RTX A1000,Nvidia,14,FHD
Dell,6990000.0,1,0,AMD Ryzen 5 2500U,AMD,8.0,DDR4,SSD,256GB,AMD Radeon Vega,AMD,17.3,
MSI,16990000.0,0,1,Intel Core  i5-12450H,Intel,8.0,DDR5,SSD,,Card Nvidia Geforce RTX 3050,Card,15.6,FHD
Lenovo,23990000.0,0,1,Intel Core i7-13700H,Intel,16.0,,SSD,512GB,Card Intel Iris Xe Graphics,Card,14,
Acer,18490000.0,0,1,Intel Core  i5-13420H,Intel,16.0,DDR4,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,NVIDIA,15.6,FHD
Dell,11490000.0,0,1,Intel Core i5-1235U,Intel,8.0,DDR4,SSD,512GB,Intel UHD/Iris Xe Graphics,Intel,15.6,FHD
Dell,18990000.0,0,1,,Intel,32.0,LPDDR5,SSD,1TB,Card Intel Iris Xe Graphics NVIDIA RTX 4060,Card,16,2.5K
HP,14990000.0,0,1,AMD Ryzen 5 7535HS,Ryzen,16.0,DDR5,SSD,512GB,Radeon RX 6550M,Radeon,15.6,FHD
Lenovo,16990000.0,0,1,Intel Core i7-13620H,Intel,16.0,LPDDR5,SSD,512GB,Intel UHD Graphics,Intel,14,FHD
Dell,18290000.0,0,1,Intel Core i5-1340P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,2K
Lenovo,17990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,LPDDR5,SSD,512GB,Intel Graphics,Intel,14,
Asus,9490000.0,0,1,Intel Core i3-1215U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,FHD
Lenovo,43590000.0,0,1,Intel Core i9-13900HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Lenovo,46990000.0,0,1,Intel Core i9-13900HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,NVIDIA,16,2.5K
Asus,18990000.0,0,1,Intel Core i5-12500H,Intel,8.0,DDR4,SSD,512GB,Nvidia Geforce RTX 3050 4GB,Nvidia,15.6,FHD
HP,24990000.0,0,1,Intel Core i7-1355U,Intel,16.0,DDR4,SSD,512GB,Card Intel Iris Xe,Card,14,FHD
HP,21990000.0,0,1,Intel Core i5 1335U,Intel,16.0,DDR4,SSD,512GB,Card Intel Iris Xe,Card,14,FHD
HP,20990000.0,0,1,Intel Core i5 1335U,Intel,8.0,DDR4,SSD,512GB,Card Intel Iris Xe,Card,14,FHD
Lenovo,29590000.0,0,1,AMD Ryzen 7 7840H,AMD,16.0,DDR5,SSD,1TB,Nvidia Geforce RTX 4060,Nvidia,16,2K
Dell,15990000.0,0,1,Intel Core i5-1340p,Intel,16.0,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16,FHD
HP,11390000.0,1,0,AMD Ryzen 5 7530U,AMD,8.0,LPDDR4X,SSD,256GB,AMD Radeon Graphics,AMD,15.6,FHD
Lenovo,15690000.0,0,1,Intel Core i5-12450H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,16,FHD
Dell,13590000.0,0,1,Intel Core i5 1335U,Intel,8.0,DDR4,SSD,512GB,Card on Intel Graphics,Card,15,FHD
HP,18290000.0,0,1,Intel Core  i5-13420H,Intel,8.0,DDR4,SSD,512GB,NVIDIA RTX 3050 6GB GDDR6,NVIDIA,15.6,FHD
Lenovo,11990000.0,0,1,Intel Core i5-1235U,Intel,8.0,,SSD,256GB,Intel UHD / Iris Xe Graphics,Intel,14,FHD
Lenovo,28990000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,15.6,FHD
Lenovo,16290000.0,0,1,Intel Core i5-13420H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,NVIDIA,15.6,FHD
Dell,13890000.0,0,1,Intel Core i7-11800H,Intel,16.0,DDR4,SSD,512GB,NVIDIA T600 GDDR6 NVIDIA T1200 GDDR6,NVIDIA,15.6,FHD
Dell,31990000.0,1,0,Intel Core i7-12850HX,Intel,32.0,DDR5,SSD,512GB,Card NVIDIA RTX A2000 8GB GDDR6,Card,16,FHD
Dell,34990000.0,1,0,Intel XEON W-11855M,Intel,32.0,DDR4,SSD,1TB,NVIDIA RTX A4000 w/8GB,NVIDIA,17.3,4K
Dell,26490000.0,1,0,Intel Core i9-11950H,Intel,32.0,DDR4,SSD,1TB,NVIDIA RTX A2000 w/4GB Intel Iris Xe Graphics,NVIDIA,15.6,FHD
Asus,18290000.0,0,1,Intel Core i5-13500H,Intel,16.0,,SSD,512GB,Intel Iris Xe Graphics,Intel,14,2.8K
Lenovo,42990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,
LG,21990000.0,0,1,Intel Core i5-1340P,Intel,16.0,LPDDR5,SSD,256GB,Intel Iris Xe Graphics,Intel,14,2K
Gaming,22990000.0,0,1,Intel Core i5-12500H,Intel,8.0,DDR4,SSD,512GB,NVidia Geforce RTX 4060 8GB,NVidia,15.6,FHD
Gaming,20990000.0,0,1,Intel Core i5-12500H,Intel,8.0,DDR4,SSD,512GB,NVidia Geforce RTX 4050,NVidia,15.6,FHD
Asus,10390000.0,0,1,Intel Core i3-1315U,Intel,8.0,,SSD,,Card Iris Xe Graphics,Card,15.6,FHD
Acer,54990000.0,0,1,Intel Core i7-13700HX,Intel,16.0,DDR5,SSD,512GB,Nvidia GeForce RTX 4070,Nvidia,16,2.5K
MSI,15990000.0,0,1,Intel Core i5-12450H,Intel,8.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050 4GB,NVIDIA,15.6,FHD
Acer,41990000.0,0,1,Intel Core i7-13700HX,Intel,16.0,DDR5,SSD,512GB,Nvidia GeForce RTX 4060 8GB,Nvidia,16,2K
Acer,38990000.0,0,1,Intel Core i5-13500HX,Intel,16.0,DDR5,SSD,512GB,Nvidia Geforce RTX 4060 8GB,Nvidia,16,2K
Acer,37990000.0,0,1,Intel Core i7-13700HX,Intel,8.0,DDR5,SSD,512GB,Nvidia RTX 4050 6GB,Nvidia,16,2K
Acer,12990000.0,0,1,AMD Ryzen 5 7520U,Ryzen,8.0,,SSD,,Card AMD Radeon Graphics,Card,14,FHD
Acer,34990000.0,0,1,Intel Core  i5-13500HX,Intel,8.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB,NVIDIA,16,2K
Dell,43990000.0,0,1,Intel Core i9-13900HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060,NVIDIA,16,2K
Dell,15990000.0,0,1,Intel Core i5-1340P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Dell,17990000.0,0,1,Intel Core i5-1340P,Intel,8.0,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16,FHD
Asus,16790000.0,0,1,Intel Core i5-13500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xᵉ Graphics,Intel,14,2.8K
Asus,15990000.0,0,1,Intel Core i5-1335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,FHD
,,0,1,Intel Core i5-1340P,Intel,16.0,LPDDR5,SSD,512GB,Intel Iris Xe Plus Graphics,Intel,14,2.8K
MSI,36990000.0,0,1,Intel Core i7-13700H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB,NVIDIA,16,FHD
MSI,75990000.0,0,1,Intel Core i7-13700HX,Intel,32.0,DDR5,SSD,2TB,NVIDIA GeForce RTX 4070 8GB GDDR6,NVIDIA,17,
MSI,25990000.0,0,1,Intel Core i5-13500H,Intel,16.0,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
MSI,11290000.0,0,1,AMD Ryzen 5 7530U,AMD,8.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,15.6,FHD
MSI,118900000.0,0,1,Intel Core i9-13950HX,Intel,64.0,DDR5,SSD,4TB,NVIDIA GeForce RTX 4080,NVIDIA,17,
MSI,148990000.0,0,1,Intel Core i9-13980HX,Intel,64.0,DDR5,SSD,4TB,Nvidia GeForce RTX 4090,Nvidia,17.3,
MSI,25990000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,1TB,Nvidia RTX 4060 GDDR6,Nvidia,15.6,FHD
MSI,13990000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Asus,36990000.0,0,1,Intel Core i7-13650HX,Intel,16.0,,SSD,1TB,Nvidia GeForce RTX 4050 6GB,Nvidia,16,
Dell,23690000.0,1,0,Intel Core i7-11800H,Intel,16.0,DDR4,SSD,512GB,Nvidia Quadro T1200 Nvidia Quadro A2000 Intel UHD Graphics,Nvidia,15.6,FHD
Gaming,32990000.0,0,1,Intel Core i7-13620H,Intel,16.0,LPDDR5,512,,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,1,2.5K
Gaming,126990000.0,0,1,Intel Core i9-13900HX,Intel,32.0,,1TB,1TB,Card NVIDIA GeForce RTX 4080 12GB,Card,18,2K
Acer,15990000.0,0,1,Intel Core i7-13700H,Intel,16.0,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14,
Asus,96690000.0,0,1,Intel Core i9-13980HX,Intel,64.0,DDR5,SSD,2TB,Nvidia Geforce RTX 4090 16GB,Nvidia,18,
Asus,67490000.0,0,1,Intel Core i9-13980HX,Intel,32.0,DDR5,1TB,,Nvidia Geforce RTX 4080,Nvidia,16,
Acer,14390000.0,1,0,Intel Core i7-12650H,Intel,16.0,DDR4,SSD,1TB,Card on Intel Graphics,Card,15.6,FHD
Lenovo,15990000.0,0,1,Intel Core i7-1265U,Intel,16.0,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
Asus,18390000.0,0,1,AMD Ryzen 7 7435HS,AMD,16.0,,SSD,512GB,NVIDIA GeForce RTX 2050 4GB,NVIDIA,15.6,FHD
Dell,11990000.0,0,1,Intel Core i5-1235U,Intel,8.0,DDR4,SSD,512GB,Intel UHD | Iris Xe Graphics,Intel,15.6,FHD
Lenovo,,0,1,Intel Core i9-12900H,Intel,16.0,DDR5,SSD,512GB,Nvidia RTX GeForce 3060 6GB,Nvidia,16,
Dell,15290000.0,0,1,Intel Core i5-1240P,Intel,16.0,DDR4,SSD,,Intel Iris Xe Graphics Card rời Nvidia MX570A,Intel,16,FHD
Dell,10390000.0,1,0,Intel Core i7-10610U,Intel,16.0,DDR4,SSD,,Intel UHD Graphics 620,Intel,15.6,FHD
Dell,26990000.0,1,0,Intel Core i7-12700H,Intel,32.0,DDR4,SSD,512GB,Nvidia RTX A1000 4GB,Nvidia,15.6,FHD
Lenovo,13990000.0,1,0,Intel Core i7-9750H,Intel,16.0,DDR4,SSD,256GB,Nvidia Quadro T1000,Nvidia,15.6,FHD
Dell,16990000.0,1,0,Intel Core i7-10750H,Intel,16.0,DDR4,SSD,256GB,Nvidia Quadro T1000M Nvidia Quadro T2000M Nvidia RTX 3000,Nvidia,15.6,FHD
Macbook,19990000.0,1,0,Apple M2 (8-core CPU),Apple,8.0,DDR5,SSD,,8-Core GPU,8-Core,13.6,
Dell,17990000.0,1,0,,Intel,32.0,DDR4,SSD,1TB,Nvidia Quadro T1000 Nvidia Quadro T2000,Nvidia,15.6,FHD
Gaming,19990000.0,0,1,Intel Core i5-13450HX,Intel,16.0,DDR5,SSD,256GB,Nvidia Geforce RTX 3050 Nvidia Geforce RTX 3050Ti,Nvidia,15.6,FHD
Acer,17690000.0,0,1,,Intel,16.0,DDR4,SSD,512GB,Nvidia RTX 3050Ti Nvidia RTX 3050,Nvidia,15.6,FHD
Dell,9990000.0,0,1,Intel Core i5-1135G7,Intel,8.0,LPDDR4,SSD,256GB,Card Intel Iris Xe Graphics,Card,15.6,
Dell,,1,0,Intel Core i7-1165G7,Intel,8.0,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,15.6,FHD
MSI,14590000.0,0,1,Intel Core i5-12450H,Intel,8.0,DDR4,SSD,1TB,Card rời Nvidia RTX 2050,Card,15.6,FHD
Dell,13390000.0,1,0,Intel Core i5-9300H,Intel,16.0,DDR4,SSD,512GB,Card rời Nvidia Quadro T1000,Card,15.6,FHD
Dell,8990000.0,1,0,Intel Xeon E3,Intel,8.0,DDR4,SSD,256GB,Card rời Nvidia Quadro M1200 Card rời Nvidia Quadro M2200,Card,15.6,FHD
Dell,13990000.0,1,0,Intel Core i7 8850H Xeon E3,Intel,16.0,DDR4,SSD,512GB,Card rời Quadro P1000 Card rời Quadro P2000,Card,15.6,FHD
Lenovo,11990000.0,0,1,Intel Core i7-1065G7,Intel,8.0,DDR4,SSD,256GB,Intel UHD Graphics,Intel,14,FHD
Dell,18590000.0,1,0,Intel Core i7-9850H,Intel,16.0,DDR4,SSD,1TB,Card rời Quadro RTX 3000 Card rời AMD WX3200,Card,17.3,FHD
MSI,10990000.0,0,1,Intel Core i5-1235U,Intel,16.0,DDR4,SSD,512GB,Card Intel Iris Xe Graphic,Card,14,FHD
Dell,11390000.0,1,0,Intel Core i7 - 7700HQ Intel Core i7 - 7820HQ Intel Core i7 - 6820HQ Xeon E3-1505M,Intel,16.0,DDR4,SSD,512GB,Nvidia Quadro M1200,Nvidia,15.6,FHD
Asus,14390000.0,0,1,AMD Ryzen 5 7535HS,Intel,8.0,DDR5,SSD,512GB,RTX 2050 4GB,RTX,15.6,FHD
Asus,33490000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,LPDDR5X,SSD,1TB,Intel Arc Graphics,Intel,14,3K
Asus,30890000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,1TB,Intel Arc Graphics,Intel,14,3K
Asus,25990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Asus,25990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Asus,41990000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,LPDDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,13.3,3K
Lenovo,22390000.0,0,1,AMD Ryzen7 7840HS,AMD,32.0,LPDDR5,SSD,1TB,AMD Radeon 780M,AMD,16,FHD
Lenovo,18990000.0,0,1,AMD Ryzen 5 8645H,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 760M Graphics,AMD,14,3K
Lenovo,12990000.0,0,1,AMD Ryzen 5 7530U,AMD,8.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,14,FHD
Lenovo,45990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,RTX 4060 8GB,RTX,16,FHD
Lenovo,50990000.0,0,1,Intel Core i9 14900HX,Intel,32.0,DDR5,SSD,1TB,GeForce RTX 4070 8GB,GeForce,16,FHD
Lenovo,94990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,GeForce RTX 4090 16GB,GeForce,16,2.5K
Lenovo,62990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,RTX 4070 8GB,RTX,16,FHD
Lenovo,63990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,RTX 4070 8GB,RTX,16,FHD
Lenovo,43990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,1TB,Intel Arc Graphics,Intel,60Hz,
Lenovo,46190000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,1TB,Nvidia GeForce RTX 4050 6GB,Nvidia,14.5,FHD
Acer,43990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5,SSD,1TB,RTX 4050 6GB,RTX,14.5,3K
Acer,34690000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,512GB,GeForce RTX 4060 8GB,GeForce,15.6,FHD
Acer,52990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,GeForce RTX 4070 8GB,GeForce,16,2.5K
Acer,38990000.0,0,1,Intel Core i7-13700H,Intel,32.0,LPDDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14,2.5K
Acer,26490000.0,0,1,AMD Ryzen 5 7640HS,AMD,8.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,16,FHD
HP,16390000.0,0,1,AMD Ryzen 5 7540U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon 740M,AMD,14,FHD
Acer,26990000.0,0,1,Intel Core i7-13620H,Intel,32.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,15.6,FHD
Lenovo,16290000.0,0,1,Intel Core i5-12450H,Intel,16.0,LPDDR5,SSD,512GB,Intel UHD Graphics,Intel,16,FHD
Acer,51990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,2TB,RTX 4060 8GB,RTX,16,2.5K
Acer,25790000.0,0,1,AMD Ryzen 5 8645HS,AMD,16.0,DDR5,SSD,512GB,RTX 3050 6GB,RTX,16,FHD
Acer,32990000.0,0,1,AMD Ryzen 7 8845HS,AMD,16.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,16,FHD
Acer,36990000.0,0,1,AMD Ryzen 7 8845HS,AMD,16.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,16,FHD
Acer,29790000.0,0,1,AMD Ryzen 7 8845HS,AMD,16.0,DDR5,SSD,512GB,RTX 4050 6GB,RTX,16,FHD
Acer,48990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,LPDDR5X,SSD,1TB,RTX 4060 8GB,RTX,14.5,2.5K
Acer,58990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,LPDDR5X,SSD,1TB,RTX 4070 8GB,RTX,14.5,2.5K
Acer,39990000.0,0,1,Intel Core i7-13700H,Intel,32.0,LPDDR5,SSD,,RTX 4050 6GB,RTX,14.5,3K
Acer,52990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5,SSD,1TB,RTX 4070 8GB,RTX,14.5,3K
Acer,23990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Acer,23490000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Acer,17990000.0,0,1,AMD Ryzen 5 7530U,AMD,16.0,LPDDR4X,SSD,1TB,Radeon Graphics,Radeon,14,FHD
Asus,28990000.0,0,1,AMD Ryzen 7 7735HS,AMD,16.0,DDR5,SSD,1TB,RTX 4060 8GB,RTX,15.6,FHD
Asus,40590000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR4,SSD,512GB,RTX 4060 8GB,RTX,16,2.5K
Asus,36990000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR4,SSD,512GB,RTX 4050 6GB,RTX,16,2.5K
Asus,49790000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,512GB,RTX 4070 8GB,RTX,16,2.5K
Lenovo,19990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,1TB,Intel Arc Graphics,Intel,14,FHD
Asus,34990000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,512GB,RTX 4050 6GB,RTX,16,FHD
Asus,38990000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,16,2.5K
Asus,48990000.0,0,1,Intel Core i9 14900HX,Intel,32.0,DDR5,SSD,1TB,RTX 4060 8GB,RTX,16,2.5K
Asus,58990000.0,0,1,Intel Core i9 14900HX,Intel,32.0,DDR5,SSD,1TB,RTX 4070 8GB,RTX,16,2.5K
Asus,25990000.0,0,1,AMD Ryzen 7 7435HS,AMD,16.0,DDR5,SSD,512GB,RTX 4050 6GB,RTX,15.6,FHD
Asus,33990000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,1TB,RTX 4060 8GB,RTX,15.6,FHD
Asus,32990000.0,0,1,Intel Core i7-13620H,Intel,32.0,DDR5,SSD,512GB,RTX 4050 6GB,RTX,15.6,FHD
Asus,31990000.0,0,1,Intel Core i7-13620H,Intel,32.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,15.6,FHD
Asus,38990000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,512GB,RTX 4070 8GB,RTX,15.6,FHD
Asus,42490000.0,0,1,AMD Ryzen 9 HX 370,AMD,16.0,LPDDR5X,SSD,1TB,RTX 4060 8GB,RTX,14,2.5K
Asus,27990000.0,0,1,AMD Ryzen 7 7435HS,AMD,16.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,15.6,FHD
Asus,18990000.0,0,1,AMD Ryzen 7 7435HS,AMD,16.0,DDR5,SSD,512GB,RTX 2050 4GB,RTX,15.6,FHD
Asus,17290000.0,0,1,AMD Ryzen 5 7535HS,AMD,8.0,DDR5,SSD,512GB,RTX 3050 4GB,RTX,15.6,FHD
Asus,44990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Lenovo,29990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,1TB,Intel Arc Graphics,Intel,14,FHD
Lenovo,28790000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14.5,FHD
Lenovo,61490000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,LPDDR5X,SSD,1TB,Intel Graphics,Intel,13.3,FHD
Lenovo,22790000.0,0,1,AMD Ryzen 7 8745H,AMD,24.0,,SSD,1TB,AMD Radeon 780M,AMD,14,FHD
HP,14190000.0,0,1,AMD Ryzen 5 7535HS,AMD,8.0,DDR5,SSD,512GB,RX 6550M 4GB,RX,15.6,FHD
Lenovo,18490000.0,0,1,Intel Core i5 12450HX,Intel,12.0,DDR5,SSD,512GB,Geforce RTX 3050 4GB,Geforce,15.6,FHD
Lenovo,14990000.0,0,1,Intel Core i7-150U,Intel,16.0,LPDDR5X,SSD,1TB,Intel Graphics,Intel,16,FHD
Lenovo,21990000.0,0,1,AMD Ryzen 7 7435HS,AMD,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 8GB,NVIDIA,15.6,FHD
HP,19990000.0,0,1,Intel Core Ultra 7 155U,Intel,16.0,LPDDR5,SSD,512GB,Intel Graphics,Intel,14,FHD
Lenovo,17390000.0,0,1,AMD Ryzen 7 8845HS,AMD,16.0,LPDDR5X,SSD,512GB,Radeon 780M Graphics,Radeon,16,FHD
Lenovo,14690000.0,0,1,Intel Core i7-1355U,Intel,16.0,LPDDR4X,SSD,1TB,Intel Iris Xe Graphics,Intel,14,FHD
Lenovo,26790000.0,0,1,AMD Ryzen 7 8745H,AMD,16.0,DDR5,SSD,512GB,RTX 4050 6GB,RTX,15.6,FHD
Lenovo,29990000.0,0,1,Intel Core i7-13650HX,Intel,24.0,DDR5,SSD,512GB,RTX 4060 8GB,RTX,15.6,FHD
HP,17990000.0,0,1,AMD Ryzen 7 8840HS,AMD,16.0,LPDDR5,SSD,1TB,AMD Radeon 780M,AMD,14,FHD
Lenovo,17690000.0,0,1,Intel Core i5-13420H,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Lenovo,23490000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16,FHD
Lenovo,21990000.0,0,1,Intel Core i5-13500H,Intel,16.0,LPDDR5,SSD,1TB,RTX 3050 6GB,RTX,16,FHD
Lenovo,19990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14,FHD
HP,20390000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,2.5K
Lenovo,22990000.0,0,1,AMD Ryzen 7 8845H,AMD,32.0,LPDDR5X,SSD,1TB,AMD Radeon 780M,AMD,14.5,3K
Dell,31990000.0,0,1,Snapdragon X Elite,Qualcomm,16.0,LPDDR5X,SSD,1TB,Qualcomm Adreno GPU,Qualcomm,14,3.5K
Microsoft,22990000.0,0,1,Qualcomm Snapdragon X Plus,Qualcomm,16.0,LPDDR5X,SSD,512GB,Qualcomm Adreno,Qualcomm,13,3K
HP,14390000.0,0,1,Intel Core 5 120U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Dell,14990000.0,0,1,AMD Ryzen 5 8640HS,AMD,8.0,DDR5,SSD,512GB,AMD Radeon Graphics,AMD,14,FHD
Acer,18990000.0,0,1,Intel Core i7-13700H,Intel,16.0,LPDDR5,SSD,1TB,Iris Xe Graphics,Iris,16,3.5K
HP,16990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,LPDDR5,SSD,512GB,Intel Arc graphics,Intel,16,FHD
,,0,1,Intel Core Ultra 9 185H,Intel,32.0,LPDDR5,SSD,2TB,NVIDIA GeForce RTX 4070 Laptop GPU,NVIDIA,14,3K
HP,13290000.0,0,1,Intel Core i7-10610U,Intel,16.0,LPDDR4,SSD,512GB,Intel UHD,Intel,14,FHD
